"id","id_user","content","Description","amount","units","msg_type","id_category","cdate","mdate","validity","PictureFile"
"2293","7","Ophangen Afrikaanse beelden","Ik zoek iemand die dit kan ophangen, boren, spijker, ... tegen de muur\r\nGraag eigen materiaal meebrengen, boor, spijkers, ...\r\n\r\nIk heb iemand gevonden, wacht nog op de uitvoering","5","","0","40","2014-08-10 10:54:01","2014-12-09 12:57:56","2015-10-26 00:15:03",""
"1406","127","meisjeskleding in goede staat","diverse meisjekleding goede kwaliteit, zeer goede staat, zowel winter als zomer...jasjes, capribroeken, truitjes, tshirts, kleedjes\nmaat 116 tot 128\nBlussers overeen te komen\neventueel kan ik foto's doorsturen","0","","1","27","2013-05-25 22:41:29","2014-05-29 23:39:15","2015-05-24 23:39:15",""
"2152","134","kleine verstelwerkjes","ik ben geen naaister, maar ben best handig","20","uur","1","18","2014-05-22 06:01:08","2014-05-22 06:01:08","2017-05-06 06:01:08",""
"2647","228","woonadvies","Ik heb architectuur en ruimtelijke planning/stedenbouw gestudeerd, en heb me vooral verdiept in interieurinrichting en ecologisch bouwen.\nIk geef graag tips en advies bij al je vragen en hoofdbrekers m.b.t. wonen.\n\n- mee bezichtigen van panden die te huur of te koop staan\n- herinrichting van (een ruimte in) je huis:\nvan enkel een huisbezoek met tips, over een verslag en schetsontwerpen.  van 'low budget' (enkel decoratie) tot complete herinrichting, bekijken van verbouwingsmogelijkheden.\nik wil ook mee de handen uit de mouwen komen steken\n- opruimcoach: vind je nooit iets terug? complete chaos in huis? te veel spullen, maar je kan er geen afscheid van nemen? ik kom je graag helpen om schoon schip te maken en het overzicht terug te vinden. met massa's tips voor een ordelijk huis.\n- info over ecologische bouwmaterialen, verf \n- stedenbouwkundige vragen (vergunningsplicht e.d.)\n- etc","20","uur","1","40","2014-11-25 11:58:12","2014-11-25 12:01:58","2015-11-20 11:58:12",""
"1450","58","Uitlenen boeken (leesboeken en reisgidsen)","","1","stuk","1","37","2013-06-05 21:22:42","2014-06-01 20:46:47","2019-05-06 20:46:47",""
"1453","58","Uitlenen Raill Pass","Heb je maar eens eenmalig een rail Pass nodig. Ik heb meestal wel een geldige railpass ter beschikking. Dus contacteer me gerust wil je deze gebruiken voor 1 of 2 ritten.\r\nJe leent hem uit, brengt hem terug en betaalt de gebruikte ritten in euroâ€™s.\r\nVoor de moeite vraag ik 1 blusser.\r\n\r\nMet een Rail Pass kun je 10 enkele reizen tussen twee Belgische stations naar keuze (grenspunten uitgezonderd) maken voor 76,00 EUR* ","0","","1","32","2013-06-09 09:38:33","2014-06-01 20:46:55","2019-05-06 20:46:55",""
"2649","228","bijles","bijlessen voor alle vakken secundair onderwijs t.e.m. 2e graad (behalve Duits). \n\nook huiswerkbegeleiding\n\nook Nederlands als Tweede Taal (NT2).\nbij voldoende interesse wil ik graag een NT2-lesgroepje oprichten, waarbij we bv. wekelijks samenkomen. \nmet meerdere deelnemers samen kan de prijs zakken, want ik hoef er niet meer dan 20 blussers per uur aan over te houden (incl voorbereidingstijd)\n\nik behaalde het Getuigschrift Pedagogische Bekwaamheid (GPB) en mag les geven in vakken zoals natuurwetenschappen en technisch tekenen.","20","uur","1","36","2014-11-25 12:05:17","2014-11-25 12:08:48","2015-11-20 12:05:17",""
"2183","161","Films en series","Ik heb doorheen de jaren heel wat films en series verzameld op mijn computer. De meeste zijn Engelstalig en zonder ondertitels, te bekijken met bvb VLC mediaplayer. \n1 blusser per 2 films, 1 blusser per 4 afleveringen van een serie. Graag via usbstick.","\N","","1","36","2014-06-06 02:02:15","2014-06-06 05:20:44","2014-12-03 01:02:15",""
"2536","11","(Vakantie)opvang kant, hond, vogel, vis,...","Ik zorg voor uw dieren (en uw planten) terwijl u op vakantie bent. ","\N","","1","22","2014-10-28 13:54:01","2014-10-28 13:57:01","2015-10-23 14:54:01",""
"2306","75","Muziekoptreden (solo)","Heb je wel eens zin om een huiskamerconcertje te organiseren, \nheb je een feestje of een gelegenheid waar je graag muziek bij wil?\n\nIk zing eigen nummers en covers en begeleid mezelf op gitaar. Eerder rustig en intimistisch.\n\nOptreden kan  wel enkel op plaatsen waar geen huisdieren zijn en waar er niet gerookt wordt.\n\nGeïnteresseerd? Je kan me altijd contacteren voor meer informatie. An (015/ 69 99 53)","\N","","1","38","2014-08-25 17:02:28","2014-08-25 17:06:56","2019-07-30 17:02:28",""
"2504","221","De dikke Vegetariër: Het standaardwerk met meer dan 2000 vegetarische recepten","isbn: 978-90-6112-957-8\nGeschreven door Mark Bittman\nMet een voorwoord van Antoinette Hertsenberg\n\nSamenvatting\n\nAuteur: Mark Bittman\n\n    Nederlands\n    998 pagina's\n    Karakter Uitgevers NF-VERT\n    april 2009\n\nAlle productspecificaties\n\nDeze Nederlandstalige editie van Bittmans veel geprezen How to cook everything vegetarian heeft de titel De dikke vegetariër meegekregen en dat is niet zonder reden! 'De dikke' zoals wij hem liefkozend zijn gaan noemen, telt maar liefst 1008 pagina's en bevat ruim 2000 vegetarische recepten.\n\nBittman staat bekend om zijn fijne no-nonsens recepten die zo duidelijk zijn beschreven dat zelfs de meest onervaren hobbykok in een handomdraai de heerlijkste vegetarische variaties op tafel tovert! De dikke vegetariër beslaat het gehele vegetarische spectrum, inclusief soepen, salades, eieren, zuivel, groente en fruit, pasta's, brood, tofu en andere vleesvervangers.\nEr zijn verschillende icoontjes gebruikt om aan te geven welke gerechten er binnen 30 minuten op tafel staan en welke bijvoorbeeld ook veganistisch te bereiden zijn. 'De dikke' is geïllustreerd met duidelijke lijntekeningen en ondersteunen waar nodig de recepten. Bittmans duidelijke en eigenzinnige kookadviezen maken vegetarisch koken toegankelijker dan ooit.\n\nMark Bittman, culinair columnist van The New York Times, won tal van prijzen met zijn kookboeken, columns, blogs en televisieprogramma's. Zijn boodschap is simpel: 'Eet minder dierlijke producten, geraffineerde suiker en junkfood. En eet meer plantaardige producten, zo dicht mogelijk bij hun natuurlijke staat'.\n\n3 blussers voor 3 weken. Verlengen enkel mogelijk na onderling akkoord.\n\n","3","3 weken","1","37","2014-10-25 14:03:03","2014-10-25 14:13:58","2015-10-20 14:03:03",""
"2653","228","fietskoerier","Pakje bezorgen? Iets van de ene naar de andere LETSer bezorgen? Kleine boodschappen? Moet er dringend een brief gepost worden, maar heb je het te druk? Naar de apotheek voor zieke kinderen?\n\nIk kom spullen ophalen en breng ze weg, en/of lever iets bij jou aan huis. Alles met de fiets dus geen al te grote stukken, maar er kan verbazend veel in m'n fietstassen (inhoud 2 x 40 liter).\n\ntarief 1 blusser per kilometer, gerekend van en naar mij thuis, volgens fietsroute GoogleMaps","1","km","1","33","2014-11-25 12:20:47","2014-11-26 11:16:52","2015-11-20 12:20:47",""
"2716","143","reisgidsen te leen","Marokko, Marakesh, Lissabon, Cyprus, New York, Jordanië, Hongarije, Turkije, Noord-Engeland, Zuid&Middel Engeland, Wenen, Normandië/Bretagne, Noord&Midden Duitsland, Berlijn, Malta&Gozo","5","3 weken","1","30","2014-12-07 14:10:56","2014-12-09 20:00:36","2016-11-26 14:10:56",""
"2700","228","allerlei spulletjes voor in huis","na m'n verhuis blijf ik met heel wat spulletjes zitten die ik niet meer nodig heb, maar die iemand misschien nog kan gebruiken:\n\n- pannenhouder: houder om 4 pannen boven elkaar te stapelen zonder dat ze elkaar raken. handig om een pan te nemen, en beter omdat de ene pan niet de anti-aanbaklaag van de andere kan beschadigen. van Blokker. 8 blussers.\n\n- "echte" verhuisdozen: 1 blusser per stuk\n\n- brita filterkan, een glazen rond model, staat mooier op tafel dan die plastieken dingen, maar het handvat is al 's hersteld. 8 blussers\n\n- blikken (koekjes)dozen\n\n- hangmappen (van die ouderwetse oranje) en hangmappenhouder\n\n- ongebruikte plastieken (dessert)potjes met deksel van AVA\n\n- een 8-tal mini confituurpotjes (bv te gebruiken voor doopsuiker). 1 blusser per 2 stuks.\n\n- een set met wc-borstel en vuilnisbakje, retro stijl in donkerblauw en inox\n\n- nieuwe wc-rolhouders; eentje voor muurbevestiging voor 1 rol, en eentje staand voor 4-5 rollen, wit plastic\n\n- servies: lichtgroene borden in 2 formaten, Ikea\n\n- kussentjes: kleine sierkussens in verschillende groentinten, al dan niet met afneembare wasbare hoezen (of om zelf een nieuwe hoes rond te maken), en lichtgroene vierkante stoelkussens\n\n- meubeltransportset: 4 metalen plaatjes met een wieltje eronder, om op de hoeken van meubelen te zetten zodat je ze kan verrollen, plus hefboom voor het optillen. \n\n- opstapje (voor kinderen in de badkamer, of zelf gebruikte ik het om aan de hoogste keukenkasten te geraken), wit plastiek met grijze antislipnoppen,  Ikea, 5 blussers\n\nverder ook wat technisch materiaal:\n\n- nieuwe kamerthermostaat Vaillant VRT 50 (niet programmeerbaar), keuze tussen modulerende instelling en aan/uit-instelling\n\n- ADSL-modem Fritz!box Fon WLAN 7113 met bijhorende kabels\n\n- utp-kabels (internet) en dsl-kabels (telefonie), ook lange, en verbindingsstukken (totaal> 10m)\n\n- nieuw bedekkingspaneel voor verluchtingsopening LINDAB: design model, je ziet enkel een wit vlak metalen vierkant, veel mooier dan de standaard ventilatieroosters. voor ventilatiesysteem C en D.","\N","","1","40","2014-12-05 18:05:03","2014-12-07 21:44:46","2015-03-05 18:05:03",""
"937","117","Wij doen boodschappen in Nederland. Heb jij iets nodig?","Ongeveer 1x/maand gaan we boodschappen doen in Nederland. Enkele goedkope supermarkten: Dirk Van den Broek, Jumbo, Nettorama. Kruidvat heeft ook goedkopere medicijnen zoals Paracetamol, ibuprofen, neusspray, Immodium,... Zowel van merk als generisch (geen voorschrift nodig)\r\nOp internet kan je hun folders raadplegen.\r\nBoodschappen betalen in â‚¬.","0","","1","34","2012-11-30 13:42:44","2014-11-03 13:21:16","2019-10-08 14:21:16",""
"2673","207","rijdt iemand met een camionette van Mechelen naar Brussel?","ik wil kartonnen flappen vervoeren van Mechelen (centrum) naar Brussel (Midi, Anderlecht) ergens tegen april 2015. Grote kartonnen flappen van 120 x 210 cm. 10 stuks hangen in accordeonvorm samen en ik wil die niet plooien. Kan iemand mij helpen?\nVergoeding in blussers of geld. ","\N","","0","32","2014-12-01 11:43:46","2014-12-01 11:44:12","2015-05-30 12:43:46",""
"2497","219","voetreflexologie","Gezondheidsconsulente in opleiding. \nIn de voeten vindt je de afspiegeling van het gehele lichaam.\nVoetreflexologie is een unieke methode om het evenwicht van de mens in al zijn aspecten te bevorderen.","30","behandeling, ","1","42","2014-10-24 17:18:41","2014-12-01 13:40:28","2015-04-22 17:18:41",""
"2676","219","oprolbare goederen plank Citroën Berlingo","oprolbare goederen plank voor een Berlingo, zwarte kleur","\N","","1","31","2014-12-01 13:51:58","2014-12-01 13:52:26","2015-05-30 14:51:58",""
"2678","191","Boek Regina Louf","Titel Vergeten\nRegina Louf is bekend onder als anonieme getuige X1 in de nevendossiers van de zaak Dutroux","5","","1","37","2014-12-01 14:30:58","2014-12-01 14:32:17","2015-11-26 14:30:58",""
"2686","191","DVD Malice, Alec Baldwin, Nicole kidman","Andy en Tracy leiden een harmonieus leven. Alleen kinderen ontbreken er nog. Dan wordt Tracy plots opgenomen in het ziekenhuis met buikkrampen waar blijkt dat ze zwanger is. Door een grove fout van de chirurg verliest Tracy haar baby. Ondanks een enorme schadevergoeding strandt hun huwelijk. Andy vertrouwt het echter niet en al gauw komt hij achter de gruwelijke waarheid.","3","","1","36","2014-12-01 15:37:34","2014-12-06 21:04:12","2015-11-26 15:37:34",""
"2602","14","1 maand gratis de Gazet van Antwerpen","Als abonnee kan ik iemand 1 maand gratis de Gazet van Antwerpen aanbieden. Je krijgt dan ongeveer 27 kranten thuis bezorgd. Je kan de krant tijdelijk stop zetten als je met verlof bent. Je moet je naam, adres en eventueel je telefoonnummer doorgeven aan mij. Ik geef die gegevens door aan GVA. Vervolgens zal GVA je contacteren en de startdatum van je abonnement meedelen.","\N","","1","37","2014-11-13 12:35:05","2014-11-19 19:01:40","2014-12-13 12:35:05",""
"2244","11","Wasbare luiers te leen, allerlei merken en maten","Herbruikbare luiers","\N","","1","27","2014-07-17 10:00:41","2014-11-09 17:21:02","2015-07-12 10:00:41",""
"1971","192","Ergonomische draagzak uitproberen","Wil je graag eens uittesten of dat ook iets voor jou is?\r\nIk heb een manduca (voor baby's vanaf ongeveer 4 maand tot 2j) en een Wompat (peuter-kleine kleuter). Je mag mijn draagzakken eens komen passen en ik help je graag met wat advies over hoe je ze moet afstellen etc","10","pasbeurt-advies","1","41","2014-03-23 13:37:08","2014-11-14 13:21:24","2015-03-18 13:37:08",""
"2572","196","Boek","We are family, Josie Lloyd & Emilyn Rees","5","stuk","1","37","2014-11-02 22:14:55","2014-11-02 22:14:55","2015-10-28 22:14:55",""
"157","14","Juridisch advies","Ik ben jurist. Ik kan juridisch advies verlenen. Heb je een probleem? Maak je je zorgen? Ik kan je misschien snel geruststellen en je voorthelpen.","20","uur","1","15","2011-05-19 22:44:02","2011-05-19 22:44:02","2016-04-22 22:44:02",""
"2436","204","Babysit","Oppas voor mijn 3 kinderen (10,8 en 1 jaar)","20","uur","0","25","2014-10-13 22:30:52","2014-10-13 22:30:52","2015-10-08 22:30:52",""
"2201","35","reparatie gasoven","Onze oven werkt niet meer. Ik leg het even uit: ik druk op de knop voor gastoevoer en dan op het knopje voor een vlammetje. Tot dan alles OK want de oven slaat aan.  Als ik de knop loslaat, dan stopt het te branden.  We krijgen de plaat niet los om te zien wat er misloopt (misschien gewoon vuil van binnen ?). Liefst iemand die er iets van kent want het is toch met gas hè.","20","1","0","40","2014-06-17 22:00:21","2014-06-17 22:00:21","2014-11-14 21:00:21",""
"2442","209","diergeneeskundig advies","als je huisdier een probleem heeft kan ik eenvoudige niet medicinale oplossingen bieden of je doorverwijzen naar een dierenarts. Ik ben dierenarts van opleiding maar heb geen praktijk.","20","uur","1","22","2014-10-14 11:39:04","2014-10-14 11:39:04","2015-10-09 11:39:04",""
"2691","41","afkortzaag/verstekzaag","heeft iemand een elektronische cirkelzaag, waarmee je eveneens in verstek kan zagen aub? Heb het een paar dagen nodig.","\N","...","0","39","2014-12-04 11:26:17","2014-12-05 11:21:31","2015-01-03 11:26:17",""
"2608","222","Zwitserse gehaktschijf met Thaise salsa","Ingrediënten van de salsa: mango, lente-ui, passievrucht, komkommer en rode chili.  Wordt geserveerd met aardappeltjes.  Prijs is enkel in blussers dus geen bijkomende vergoeding. Gelieve minstens 2 dagen op voorhand aan te vragen.","15","portie","1","34","2014-11-15 14:17:24","2014-11-15 14:18:11","2015-11-10 14:17:24",""
"2687","191","DVD Desperately seeking Sasan, komiek","Huisvrouw Roberta verveelt zich te pletter. Ze vult haar dagen met het lezen van krantenadvertenties. Daarin volgt ze een romance tussen een zekere Jim en Susan (Madonna), een vrijgevochten vrouw die het leven leidt waar Roberta jaloers op is. AlsRoberta op een rendez vous van dit koppel verschijnt, verliest ze haar geheugen door een klap op haar hoofd. Ze wordt per ongeluk herkend als de wilde Susan en ineens wordt haar leven een stuk minder saai.","2","","1","36","2014-12-01 15:42:37","2014-12-06 21:04:28","2015-11-26 15:42:37",""
"2196","186","Zadelhoes uit tafelzeil","Ik maak een zadelhoes voor je fiets, en toon hoe je die kan bevestigen met kabelbinders zodat ze moeilijker te stelen is. Ik heb drie motiefjes: gras, rozen en grijze stenen. Prijs: 7 blussers en 1 euro voor het materiaal","7","stuk","1","20","2014-06-15 18:07:57","2014-06-15 18:07:57","2015-06-10 18:07:57",""
"2197","186","Kleding verstellen","broek inkorten; rok, jurk of t-shirt versmallen of inkorten, rits vervangen in eenvoudige kledingstukken, ...","20","uur","1","20","2014-06-15 18:13:31","2014-06-15 18:13:31","2015-06-10 18:13:31",""
"2198","197","Tuinboeken te leen","Home Grown Revolution door James Wong - Mijn Moestuin van Wim - De Moestuin van Madame Zsazsa - Groenland 1 en 2 - Grow your own crops in pots door RHS - Landleven in de stad - Food not lawns - 5 blussers per leenbeurt van 2 weken","5","leenbeurt","1","37","2014-06-15 22:05:46","2014-06-15 22:05:46","2015-04-11 22:05:46",""
"2609","123","kortingsbon\n3,95 euro i.p.v.6,95 euro","NEST zelf maken\n42 decoratieve ideeën \nvoor huis en terras\n","3","","1","20","2014-11-16 13:36:16","2014-11-16 13:36:16","2014-12-16 13:36:16",""
"2610","123","Kortingsbon\n14,95 euro i.p.v.22,95 euro\n","NEST bakboek","5","","1","15","2014-11-16 13:38:09","2014-11-16 13:38:09","2014-12-16 13:38:09",""
"2440","215","Boodschappen (supermarkt)","Heb je graag dat ik je inkopen doe en ze even afzet bij je thuis (liefst wat mijn buurt of in de buurt van de Zandpoortvest)? Geef me een seintje.","\N","","1","34","2014-10-14 09:37:46","2014-10-14 09:37:46","2015-03-13 08:37:46",""
"2611","123","Maandbladen lezen","Ik heb een abonnement op 2 maandbladen :\nNEST en WONEN (Landelijke stijl)\nIk wil ze telkens 1 week uitlenen","5","","1","40","2014-11-16 13:43:49","2014-11-16 13:43:49","2017-10-31 13:43:49",""
"51","17","tuininrichting","","20","uur","1","18","2011-04-07 21:50:44","2011-04-07 21:50:44","2019-06-24 21:50:44",""
